0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	9017.559570	17976.597656	26826.865234	35531.125000	44066.109375	52419.285156	60585.257812	68561.953125	76348.890625	83945.906250	91353.000000	98570.171875	105597.414062	112434.742188	119082.125000	125539.585938	131807.140625	137884.750000	143772.437500	149470.218750	154978.062500	160295.953125	165423.953125	170362.031250	175110.125000	179668.390625	184036.640625	188215.015625	192203.453125	196001.953125	199610.546875	203029.187500	206257.921875	209296.750000	212145.640625	214804.546875	217273.625000	219552.703125	221641.890625	223541.156250	225250.484375	226769.890625	228099.375000	229238.890625	230188.562500	230948.218750	231518.046875	231897.859375	232087.828125	232087.828125	231897.859375	231518.046875	230948.218750	230188.562500	229238.890625	228099.375000	226769.890625	225250.484375	223541.156250	221641.890625	219552.703125	217273.625000	214804.546875	212145.640625	209296.750000	206257.921875	203029.187500	199610.546875	196001.953125	192203.453125	188215.015625	184036.640625	179668.390625	175110.125000	170362.031250	165423.953125	160295.953125	154978.062500	149470.218750	143772.437500	137884.750000	131807.140625	125539.585938	119082.125000	112434.742188	105597.414062	98570.171875	91353.000000	83945.906250	76348.890625	68561.953125	60585.257812	52419.285156	44066.109375	35531.125000	26826.865234	17976.597656	9017.559570	0.000000	
0.000000	17976.597656	35836.628906	53479.632812	70831.773438	87846.226562	104498.445312	120777.281250	136678.968750	152202.234375	167346.953125	182113.062500	196500.546875	210509.406250	224139.640625	237391.265625	250264.296875	262758.656250	274874.437500	286611.593750	297970.156250	308950.031250	319551.375000	329774.031250	339618.093750	349083.593750	358170.375000	366878.625000	375208.187500	383159.156250	390731.531250	397925.218750	404740.406250	411176.906250	417234.781250	422913.968750	428214.750000	433136.656250	437680.156250	441844.906250	445631.093750	449038.718750	452067.625000	454717.937500	456989.687500	458882.687500	460397.281250	461533.000000	462290.375000	462668.906250	462668.906250	462290.375000	461533.000000	460397.281250	458882.687500	456989.687500	454717.937500	452067.625000	449038.718750	445631.093750	441844.906250	437680.156250	433136.656250	428214.750000	422913.968750	417234.781250	411176.906250	404740.406250	397925.218750	390731.531250	383159.156250	375208.187500	366878.625000	358170.375000	349083.593750	339618.093750	329774.031250	319551.375000	308950.031250	297970.156250	286611.593750	274874.437500	262758.656250	250264.296875	237391.265625	224139.640625	210509.406250	196500.546875	182113.062500	167346.953125	152202.234375	136678.968750	120777.281250	104498.445312	87846.226562	70831.773438	53479.632812	35836.628906	17976.597656	0.000000	
0.000000	26826.865234	53479.632812	79808.742188	105703.453125	131094.531250	155944.734375	180237.984375	203968.203125	227133.859375	249734.500000	271770.187500	293240.781250	314146.406250	334487.000000	354262.562500	373473.156250	392118.718750	410199.250000	427714.750000	444665.281250	461050.781250	476871.187500	492126.687500	506817.093750	520942.500000	534502.937500	547498.187500	559928.687500	571793.937500	583094.312500	593829.687500	603999.937500	613605.312500	622645.437500	631120.812500	639030.812500	646376.312500	653156.312500	659371.562500	665021.750000	670106.812500	674627.125000	678582.125000	681972.250000	684797.375000	687057.312500	688752.625000	689882.312500	690447.562500	690447.562500	689882.312500	688752.625000	687057.312500	684797.375000	681972.250000	678582.125000	674627.125000	670106.812500	665021.750000	659371.562500	653156.312500	646376.312500	639030.812500	631120.812500	622645.437500	613605.312500	603999.937500	593829.687500	583094.312500	571793.937500	559928.687500	547498.187500	534502.937500	520942.500000	506817.093750	492126.687500	476871.187500	461050.781250	444665.281250	427714.750000	410199.250000	392118.718750	373473.156250	354262.562500	334487.000000	314146.406250	293240.781250	271770.187500	249734.500000	227133.859375	203968.203125	180237.984375	155944.734375	131094.531250	105703.453125	79808.742188	53479.632812	26826.865234	0.000000	
0.000000	35531.125000	70831.773438	105703.453125	140000.093750	173629.312500	206542.484375	238717.703125	270147.406250	300829.187500	330762.875000	359948.031250	388385.000000	416073.531250	443013.750000	469205.656250	494649.156250	519344.437500	543291.250000	566489.875000	588940.000000	610641.812500	631595.437500	651800.437500	671257.375000	689965.875000	707925.937500	725137.937500	741601.125000	757316.375000	772283.187500	786501.562500	799971.812500	812693.500000	824667.000000	835891.875000	846368.937500	856097.062500	865077.375000	873309.062500	880792.250000	887527.625000	893514.062500	898752.687500	903242.562500	906984.250000	909977.812500	912222.500000	913719.562500	914467.625000	914467.625000	913719.562500	912222.500000	909977.812500	906984.250000	903242.562500	898752.687500	893514.062500	887527.625000	880792.250000	873309.062500	865077.375000	856097.062500	846368.937500	835891.875000	824667.000000	812693.500000	799971.812500	786501.562500	772283.187500	757316.375000	741601.125000	725137.937500	707925.937500	689965.875000	671257.375000	651800.437500	631595.437500	610641.812500	588940.000000	566489.875000	543291.250000	519344.437500	494649.156250	469205.656250	443013.750000	416073.531250	388385.000000	359948.031250	330762.875000	300829.187500	270147.406250	238717.703125	206542.484375	173629.312500	140000.093750	105703.453125	70831.773438	35531.125000	0.000000	
0.000000	44066.109375	87846.226562	131094.531250	173629.312500	215336.671875	256155.609375	296059.656250	335038.781250	373090.718750	410214.343750	446410.250000	481677.656250	516017.312500	549428.625000	581912.000000	613467.250000	644094.250000	673793.437500	702564.312500	730407.125000	757322.000000	783308.500000	808367.187500	832497.562500	855699.937500	877974.375000	899320.250000	919738.625000	939228.437500	957790.312500	975424.250000	992129.875000	1007907.562500	1022756.937500	1036678.562500	1049671.625000	1061737.125000	1072874.000000	1083083.125000	1092364.250000	1100716.875000	1108141.875000	1114638.250000	1120207.000000	1124847.500000	1128559.750000	1131344.375000	1133200.125000	1134128.375000	1134128.375000	1133200.125000	1131344.375000	1128559.750000	1124847.500000	1120207.000000	1114638.250000	1108141.875000	1100716.875000	1092364.250000	1083083.125000	1072874.000000	1061737.125000	1049671.625000	1036678.562500	1022756.937500	1007907.562500	992129.875000	975424.250000	957790.312500	939228.437500	919738.625000	899320.250000	877974.375000	855699.937500	832497.562500	808367.187500	783308.500000	757322.000000	730407.125000	702564.312500	673793.437500	644094.250000	613467.250000	581912.000000	549428.625000	516017.312500	481677.656250	446410.250000	410214.343750	373090.718750	335038.781250	296059.656250	256155.609375	215336.671875	173629.312500	131094.531250	87846.226562	44066.109375	0.000000	
0.000000	52419.285156	104498.445312	155944.734375	206542.484375	256155.609375	304712.250000	352180.156250	398548.312500	443812.843750	487974.031250	531030.500000	572983.687500	613832.062500	653577.062500	692217.750000	729754.437500	766187.250000	801515.875000	835740.562500	868861.250000	900877.687500	931790.500000	961598.875000	990303.562500	1017904.125000	1044400.437500	1069793.125000	1094081.375000	1117266.000000	1139346.500000	1160322.875000	1180195.250000	1198963.500000	1216628.000000	1233188.125000	1248644.625000	1262996.750000	1276245.125000	1288389.250000	1299429.375000	1309365.750000	1318197.875000	1325926.125000	1332550.000000	1338070.125000	1342486.500000	1345798.250000	1348006.500000	1349110.250000	1349110.250000	1348006.500000	1345798.250000	1342486.500000	1338070.125000	1332550.000000	1325926.125000	1318197.875000	1309365.750000	1299429.375000	1288389.250000	1276245.125000	1262996.750000	1248644.625000	1233188.125000	1216628.000000	1198963.500000	1180195.250000	1160322.875000	1139346.500000	1117266.000000	1094081.375000	1069793.125000	1044400.437500	1017904.125000	990303.562500	961598.875000	931790.500000	900877.687500	868861.250000	835740.562500	801515.875000	766187.250000	729754.437500	692217.750000	653577.062500	613832.062500	572983.687500	531030.500000	487974.031250	443812.843750	398548.312500	352180.156250	304712.250000	256155.609375	206542.484375	155944.734375	104498.445312	52419.285156	0.000000	
0.000000	60585.257812	120777.281250	180237.984375	238717.703125	296059.656250	352180.156250	407042.812500	460633.687500	512950.062500	563989.812500	613754.375000	662242.062500	709454.562500	755390.437500	800050.687500	843434.812500	885542.937500	926375.000000	965931.187500	1004211.187500	1041215.437500	1076943.375000	1111395.625000	1144571.625000	1176471.750000	1207095.875000	1236443.750000	1264516.000000	1291312.125000	1316832.125000	1341076.250000	1364044.375000	1385736.375000	1406152.500000	1425292.375000	1443156.500000	1459744.750000	1475056.500000	1489092.625000	1501852.750000	1513336.625000	1523544.875000	1532476.750000	1540132.750000	1546512.875000	1551616.750000	1555444.875000	1557996.750000	1559272.875000	1559272.875000	1557996.750000	1555444.875000	1551616.750000	1546512.875000	1540132.750000	1532476.750000	1523544.875000	1513336.625000	1501852.750000	1489092.625000	1475056.500000	1459744.750000	1443156.500000	1425292.375000	1406152.500000	1385736.375000	1364044.375000	1341076.250000	1316832.125000	1291312.125000	1264516.000000	1236443.750000	1207095.875000	1176471.750000	1144571.625000	1111395.625000	1076943.375000	1041215.437500	1004211.187500	965931.187500	926375.000000	885542.937500	843434.812500	800050.687500	755390.437500	709454.562500	662242.062500	613754.375000	563989.812500	512950.062500	460633.687500	407042.812500	352180.156250	296059.656250	238717.703125	180237.984375	120777.281250	60585.257812	0.000000	
0.000000	68561.953125	136678.968750	203968.203125	270147.406250	335038.781250	398548.312500	460633.687500	521280.906250	580484.375000	638244.812500	694560.437500	749432.812500	802860.500000	854844.750000	905384.562500	954480.750000	1002132.562500	1048340.750000	1093104.750000	1136424.875000	1178300.750000	1218732.750000	1257720.750000	1295264.875000	1331364.875000	1366020.875000	1399232.750000	1431000.750000	1461324.875000	1490204.875000	1517641.000000	1543632.875000	1568181.000000	1591284.875000	1612944.875000	1633161.000000	1651932.750000	1669261.125000	1685144.750000	1699584.750000	1712581.125000	1724132.875000	1734241.125000	1742904.750000	1750124.750000	1755901.125000	1760232.875000	1763121.125000	1764564.750000	1764564.750000	1763121.125000	1760232.875000	1755901.125000	1750124.750000	1742904.750000	1734241.125000	1724132.875000	1712581.125000	1699584.750000	1685144.750000	1669261.125000	1651932.750000	1633161.000000	1612944.875000	1591284.875000	1568181.000000	1543632.875000	1517641.000000	1490204.875000	1461324.875000	1431000.750000	1399232.750000	1366020.875000	1331364.875000	1295264.875000	1257720.750000	1218732.750000	1178300.750000	1136424.875000	1093104.750000	1048340.750000	1002132.562500	954480.750000	905384.562500	854844.750000	802860.500000	749432.812500	694560.437500	638244.812500	580484.375000	521280.906250	460633.687500	398548.312500	335038.781250	270147.406250	203968.203125	136678.968750	68561.953125	0.000000	
0.000000	76348.890625	152202.234375	227133.859375	300829.187500	373090.718750	443812.843750	512950.062500	580484.375000	646412.625000	710732.312500	773444.562500	834548.375000	894044.500000	951932.312500	1008212.562500	1062884.250000	1115948.500000	1167404.375000	1217252.500000	1265492.375000	1312124.500000	1357148.500000	1400564.375000	1442372.500000	1482572.625000	1521164.250000	1558148.625000	1593524.250000	1627292.500000	1659452.625000	1690004.250000	1718948.750000	1746284.250000	1772012.625000	1796132.625000	1818644.250000	1839548.750000	1858844.250000	1876532.625000	1892612.750000	1907084.250000	1919948.875000	1931204.250000	1940852.750000	1948892.750000	1955324.250000	1960148.875000	1963364.250000	1964972.750000	1964972.750000	1963364.250000	1960148.875000	1955324.250000	1948892.750000	1940852.750000	1931204.250000	1919948.875000	1907084.250000	1892612.750000	1876532.625000	1858844.250000	1839548.750000	1818644.250000	1796132.625000	1772012.625000	1746284.250000	1718948.750000	1690004.250000	1659452.625000	1627292.500000	1593524.250000	1558148.625000	1521164.250000	1482572.625000	1442372.500000	1400564.375000	1357148.500000	1312124.500000	1265492.375000	1217252.500000	1167404.375000	1115948.500000	1062884.250000	1008212.562500	951932.312500	894044.500000	834548.375000	773444.562500	710732.312500	646412.625000	580484.375000	512950.062500	443812.843750	373090.718750	300829.187500	227133.859375	152202.234375	76348.890625	0.000000	
